Id,Weekly_Sales
21_79_2013-04-19,14916.553327784324
21_79_2013-04-26,16751.424130091615
21_79_2013-05-03,15369.33633933319
21_79_2013-05-10,13982.334258152921
21_79_2013-05-17,16326.456733937901
21_79_2013-05-24,14899.78366658014
21_79_2013-05-31,16264.663834999468
21_79_2013-06-07,14460.207951801242
21_79_2013-06-14,18324.701009439657
21_79_2013-06-21,15272.8808545916
21_79_2013-06-28,17423.557649229402
21_79_2013-07-05,15536.915390260267
21_79_2013-07-12,16678.376666326658
21_79_2013-07-19,16034.207025961514
21_79_2013-07-26,15797.290876942057
21_80_2012-11-02,54.97578622222834
21_80_2012-11-09,78.40879060925568
21_80_2012-11-16,61.49285188956028
21_80_2012-11-23,50.32831724448082
21_80_2012-11-30,121.91907691774668
21_80_2012-12-07,175.8187962313524
21_80_2012-12-14,196.87496913091593
21_80_2012-12-21,284.0004347122847
21_80_2012-12-28,240.32423246672897
21_80_2013-01-04,271.30291992218923
21_80_2013-01-11,257.5018813351896
21_80_2013-01-18,265.33201061350655
21_80_2013-01-25,239.90934847453053
21_80_2013-02-08,260.7108366495684
21_80_2013-02-15,228.02814278502095
21_80_2013-02-22,177.96322837286843
21_80_2013-03-01,210.07626438378426
21_80_2013-03-08,200.11602094705125
21_80_2013-03-15,253.49757654541168
21_80_2013-03-22,218.53914970223002
21_80_2013-03-29,214.75892369226437
21_80_2013-04-05,223.3798232159584
21_80_2013-04-12,230.58236475552184
21_80_2013-04-19,190.62522228143948
21_80_2013-04-26,241.29436246327532
21_80_2013-05-03,156.5031217038984
21_80_2013-05-10,104.60980088672494
21_80_2013-05-17,51.60372788181596
21_80_2013-05-24,48.48501489461244
21_80_2013-05-31,80.82014726720044
21_80_2013-06-07,105.70096420196035
21_80_2013-06-14,82.18165460711526
21_80_2013-06-21,50.83242295501966
21_80_2013-06-28,45.65126186258521
21_81_2012-11-02,6874.1297888094305
21_81_2012-11-09,6762.470531126556
21_81_2012-11-16,6899.470487071267
21_81_2012-11-23,7010.230475605971
21_81_2012-11-30,6844.055877904364
21_81_2012-12-07,6795.794264335818
21_81_2012-12-14,6862.341418106822
21_81_2012-12-21,7304.274371259804
21_81_2012-12-28,6974.752450449438
21_81_2013-01-04,7123.971924268072
21_81_2013-01-11,7039.756997420771
21_81_2013-01-18,7041.861330514219
21_81_2013-01-25,6931.165053788308
21_81_2013-02-01,6907.31172789211
21_81_2013-02-08,6751.345801791755
21_81_2013-02-15,6883.0912180615815
21_81_2013-02-22,6922.275402505588
21_81_2013-03-01,6930.0923722970965
21_81_2013-03-08,6927.368221721177
21_81_2013-03-15,7153.177409242355
21_81_2013-03-22,7195.66202849857
21_81_2013-03-29,7059.948344875882
21_81_2013-04-05,6238.057293478379
21_81_2013-04-12,6273.728719651339
21_81_2013-04-19,6364.168416133423
21_81_2013-04-26,6511.835290010897
21_81_2013-05-03,6425.646157473173
21_81_2013-05-10,6322.8752776177735
21_81_2013-05-17,6257.019371150664
21_81_2013-05-24,6493.689727752253
21_81_2013-05-31,6484.442597624447
21_81_2013-06-07,6721.214242143776
21_81_2013-06-14,6700.34484380301
21_81_2013-06-21,6747.371420713964
21_81_2013-06-28,6581.461754643273
21_81_2013-07-05,6363.105897768846
21_81_2013-07-12,6385.084186470295
21_81_2013-07-19,6482.888925226412
21_81_2013-07-26,6603.882722910019
21_82_2012-11-02,13533.867079162206
21_82_2012-11-09,15441.437158270843
21_82_2012-11-16,13346.514068566723
21_82_2012-11-23,15462.68818474007
21_82_2012-11-30,13577.973689507377
21_82_2012-12-07,22284.105989567033
21_82_2012-12-14,21842.19968629507
21_82_2012-12-21,31679.978498566852
21_82_2012-12-28,20586.681492078482
21_82_2013-01-04,10484.052658449242
21_82_2013-01-11,12446.062415277516
21_82_2013-01-18,11927.076650284514
21_82_2013-01-25,12290.241372208919
21_82_2013-02-01,12914.689345968278
21_82_2013-02-08,14125.328198137995
21_82_2013-02-15,13224.514058061091
21_82_2013-02-22,13293.010778395183
21_82_2013-03-01,13738.6522150825
21_82_2013-03-08,13817.546586597615
21_82_2013-03-15,13225.775019162082
21_82_2013-03-22,13500.008039346652
21_82_2013-03-29,12967.773842606019
21_82_2013-04-05,13280.88961722076
21_82_2013-04-12,12736.065575858458
21_82_2013-04-19,12501.98107083183
21_82_2013-04-26,12926.25666345723
21_82_2013-05-03,11992.014353415325
21_82_2013-05-10,11976.674587846912
21_82_2013-05-17,12288.95675562946
21_82_2013-05-24,12677.31539162921
21_82_2013-05-31,11831.93828507795
21_82_2013-06-07,12543.797657588377
21_82_2013-06-14,12735.910140646998
21_82_2013-06-21,12512.264866239375
21_82_2013-06-28,13509.2087998586
21_82_2013-07-05,11393.21319293992
21_82_2013-07-12,12316.78036733649
21_82_2013-07-19,12654.922976266012
21_82_2013-07-26,11594.120809441434
21_83_2012-11-02,0.0
21_83_2012-11-09,0.0
21_83_2012-11-16,0.0
21_83_2012-11-23,0.0
21_83_2012-11-30,0.0
21_83_2012-12-07,0.0
21_83_2012-12-14,0.0
21_83_2012-12-21,0.0
21_83_2012-12-28,0.0
21_83_2013-01-04,0.0
21_83_2013-01-11,0.0
21_83_2013-01-18,0.0
21_83_2013-01-25,11.51585312747632
21_83_2013-02-01,7.731487205616446
21_83_2013-02-08,0.0
21_83_2013-02-15,0.0
21_83_2013-02-22,0.0
21_83_2013-03-01,24.734587816433518
21_83_2013-03-08,95.53755043426322
21_83_2013-03-15,107.53688841359521
21_83_2013-03-22,85.01458994487209
21_83_2013-03-29,95.23145701554749
21_83_2013-04-05,47.26715858564012
21_83_2013-04-12,135.0061841039141
21_83_2013-04-19,46.1298650662655
21_83_2013-04-26,111.54613864277556
21_83_2013-05-03,21.927793050188278
21_83_2013-05-10,40.50483592655634
21_83_2013-05-17,37.0092827671054
21_83_2013-05-24,36.031109371890494
21_83_2013-05-31,6.598512480041958
21_83_2013-06-07,67.84942817449158
21_83_2013-06-14,31.845478472243236
21_83_2013-06-21,65.01585942916532
21_83_2013-06-28,9.85935541503666
21_83_2013-07-05,47.908387404432375
21_83_2013-07-12,24.108338495524524
21_83_2013-07-19,36.07684718996019
21_83_2013-07-26,94.45414239976752
21_85_2012-11-02,762.5859650928354
21_85_2012-11-09,711.006043371256
21_85_2012-11-16,631.632906053012
21_85_2012-11-23,708.7946791350541
21_85_2012-11-30,834.7065949905764
21_85_2012-12-07,1381.6029926248816
21_85_2012-12-14,1555.9838886443263
21_85_2012-12-21,1829.0068327992792
21_85_2012-12-28,1578.3109721749843
21_85_2013-01-04,704.8995592648778
21_85_2013-01-11,559.4366512138688
21_85_2013-01-18,633.5268857185575
21_85_2013-01-25,620.1922476123265
21_85_2013-02-01,430.933897957714
21_85_2013-02-08,445.4640201421558
21_85_2013-02-15,431.8412767435873
21_85_2013-02-22,473.553281823218
21_85_2013-03-01,437.7174082823118
21_85_2013-03-08,354.2668946883261
21_85_2013-03-15,361.3339122445394
21_85_2013-03-22,394.90321069868696
21_85_2013-03-29,423.1423107678557
21_85_2013-04-05,382.358146382326
21_85_2013-04-12,294.13261353743013
21_85_2013-04-19,314.746319219168
21_85_2013-04-26,360.6700558366475
21_85_2013-05-03,418.035595887957
21_85_2013-05-10,431.3859184557643
21_85_2013-05-17,582.294579674653
21_85_2013-05-24,558.0239153823791
21_85_2013-05-31,532.2391312516721
21_85_2013-06-07,645.5271191723243
21_85_2013-06-14,664.433698925827
21_85_2013-06-21,639.2722229706959
21_85_2013-06-28,573.2383794972394
21_85_2013-07-05,281.85505451011477
21_85_2013-07-12,259.93493151539724
21_85_2013-07-19,326.38699129690224
21_85_2013-07-26,321.46227719980874
21_87_2012-11-02,7036.974432430512
21_87_2012-11-09,7035.784681570854
21_87_2012-11-16,7033.648894425876
21_87_2012-11-23,6974.768303454879
21_87_2012-11-30,7036.616540579802
21_87_2012-12-07,6931.058975269548
21_87_2012-12-14,6959.872175495058
21_87_2012-12-21,6870.410370014115
21_87_2012-12-28,6986.6152578440715
21_87_2013-01-04,5941.393087247316
21_87_2013-01-11,5926.447524006506
21_87_2013-01-18,5967.2508432095
21_87_2013-01-25,5922.239898512476
21_87_2013-02-01,7468.309899929338
21_87_2013-02-08,7505.545082526968
21_87_2013-02-15,7486.828975027633
21_87_2013-02-22,7498.015813561633
21_87_2013-03-01,5882.182371835541
21_87_2013-03-08,5818.524625823471
21_87_2013-03-15,5782.523352315147
21_87_2013-03-22,5823.429680476624
21_87_2013-03-29,5766.147450324089
21_87_2013-04-05,5924.803447738708
21_87_2013-04-12,5820.442528947843
21_87_2013-04-19,5905.361608240239
21_87_2013-04-26,5868.765504660956
21_87_2013-05-03,6258.704116624993
21_87_2013-05-10,6225.722885153166
21_87_2013-05-17,6199.078653728639
21_87_2013-05-24,6212.51730822855
21_87_2013-05-31,6174.944520817347
21_87_2013-06-07,6664.079502553689
21_87_2013-06-14,6667.415083586694
21_87_2013-06-21,6628.374043869129
21_87_2013-06-28,6633.00232371199
21_87_2013-07-05,6662.351725125132
21_87_2013-07-12,6605.7579072943845
21_87_2013-07-19,6609.231360631015
21_87_2013-07-26,6600.840872511849
21_90_2012-11-02,10943.879844391202
21_90_2012-11-09,11167.127157230345
21_90_2012-11-16,10625.252415224015
21_90_2012-11-23,11172.045349440446
21_90_2012-11-30,10741.913804499383
21_90_2012-12-07,10876.310244924869
21_90_2012-12-14,10662.241551511346
21_90_2012-12-21,11718.523209325724
21_90_2012-12-28,10715.207784302864
21_90_2013-01-04,11870.862444531358
21_90_2013-01-11,11549.003891088278
21_90_2013-01-18,11802.754887278901
21_90_2013-01-25,11377.238975721288
21_90_2013-02-01,12313.514818560598
21_90_2013-02-08,12156.20512060183
21_90_2013-02-15,12345.594203410044
21_90_2013-02-22,12106.641765292043
21_90_2013-03-01,11768.24681524005
21_90_2013-03-08,11544.47039579571
21_90_2013-03-15,11968.147391473134
21_90_2013-03-22,11766.680812449149
21_90_2013-03-29,11844.673410788198
21_90_2013-04-05,11088.784223962572
21_90_2013-04-12,11205.773161265945
21_90_2013-04-19,11463.110013156842
21_90_2013-04-26,11502.509263867018
21_90_2013-05-03,11131.801903503303
21_90_2013-05-10,10837.873032250009
21_90_2013-05-17,11058.042782466342
21_90_2013-05-24,11208.836355023957
21_90_2013-05-31,10753.827437353424
21_90_2013-06-07,11542.546677488373
21_90_2013-06-14,11572.011724406553
21_90_2013-06-21,11490.576408107323
21_90_2013-06-28,11601.006589796936
21_90_2013-07-05,11516.375578167688
21_90_2013-07-12,11609.658716983507
21_90_2013-07-19,11713.832456760414
21_90_2013-07-26,11471.898953426668
21_91_2012-11-02,5981.581458686245
21_91_2012-11-09,5939.441306004969
21_91_2012-11-16,5912.562194116841
21_91_2012-11-23,5913.896006793388
21_91_2012-11-30,6007.717814648482
21_91_2012-12-07,6039.4673392947525
21_91_2012-12-14,5891.083772891024
21_91_2012-12-21,5815.848029963049
21_91_2012-12-28,5961.696930917193
21_91_2013-01-04,6430.622385431467
21_91_2013-01-11,6285.196238370792
21_91_2013-01-18,6213.013256779749
21_91_2013-01-25,6258.9219141455715
21_91_2013-02-01,6442.468221608081
21_91_2013-02-08,6367.824262930535
21_91_2013-02-15,6331.296187412071
21_91_2013-02-22,6263.6535458905055
21_91_2013-03-01,6478.003913378454
21_91_2013-03-08,6413.371184141786
21_91_2013-03-15,6243.676744154741
21_91_2013-03-22,6294.922648705324
21_91_2013-03-29,6385.481533512742
21_91_2013-04-05,6145.313646097948
21_91_2013-04-12,6083.742768590587
21_91_2013-04-19,6018.248685102212
21_91_2013-04-26,6098.672859819893
21_91_2013-05-03,6277.362512803657
21_91_2013-05-10,6181.748913784593
21_91_2013-05-17,6211.41243778798
21_91_2013-05-24,6210.495553104947
21_91_2013-05-31,6275.585581876889
21_91_2013-06-07,6996.162523149933
21_91_2013-06-14,6783.685038670671
21_91_2013-06-21,6745.086948450177
21_91_2013-06-28,6839.751482618403
21_91_2013-07-05,6404.902927713822
21_91_2013-07-12,6346.077172963854
21_91_2013-07-19,6395.199173711497
21_91_2013-07-26,6479.241926553044
21_92_2012-11-02,31827.234155049213
21_92_2012-11-09,32425.85214450883
21_92_2012-11-16,32817.54713392985
21_92_2012-11-23,34906.008669137984
21_92_2012-11-30,32219.585279976673
21_92_2012-12-07,29275.010792663525
21_92_2012-12-14,29790.214524570212
21_92_2012-12-21,30247.393601220156
21_92_2012-12-28,27935.219787801558
21_92_2013-01-04,27630.607119862536
21_92_2013-01-11,28826.63502544015
21_92_2013-01-18,29143.422201142195
21_92_2013-01-25,28299.571141023425
21_92_2013-02-01,29174.23760266055
21_92_2013-02-08,30379.981261585133
21_92_2013-02-15,30792.81595576695
21_92_2013-02-22,29940.344455909686
21_92_2013-03-01,27255.2034840801
21_92_2013-03-08,28006.10782360637
21_92_2013-03-15,27528.04459810027
21_92_2013-03-22,27058.78355211627
21_92_2013-03-29,26147.03956874898
21_92_2013-04-05,25858.819647310258
21_92_2013-04-12,25853.706252689226
21_92_2013-04-19,26039.35427685263
21_92_2013-04-26,24787.490343157435
21_92_2013-05-03,23004.90674525599
21_92_2013-05-10,22817.890490853555
21_92_2013-05-17,23281.02290571465
21_92_2013-05-24,23319.36508055903
21_92_2013-05-31,22483.861324745405
21_92_2013-06-07,23491.550158608232
21_92_2013-06-14,23849.279066054693
21_92_2013-06-21,23827.45756586029
21_92_2013-06-28,22972.560086423327
21_92_2013-07-05,22621.533717281913
21_92_2013-07-12,22712.152159118516
21_92_2013-07-19,22611.330217151582
21_92_2013-07-26,22526.205721677903
21_93_2012-11-02,771.4035416856127
21_93_2012-11-09,780.8110182699902
21_93_2012-11-16,879.2982648380482
21_93_2012-11-23,844.1894023873981
21_93_2012-11-30,695.3574138360167
21_93_2012-12-07,584.6450748472059
21_93_2012-12-14,583.1484920449595
21_93_2012-12-21,542.8107996707631
21_93_2012-12-28,561.2354193986637
21_93_2013-01-04,588.0867165762046
21_93_2013-01-11,567.1535333398706
21_93_2013-01-18,554.7429090614744
21_93_2013-01-25,538.9592457533997
21_93_2013-02-01,667.9538148655002
21_93_2013-02-08,681.3688687613196
21_93_2013-02-15,664.3479951835839
21_93_2013-02-22,623.1037624956358
21_93_2013-03-01,604.7656004881113
21_93_2013-03-08,626.4560940932655
21_93_2013-03-15,567.7171712813434
21_93_2013-03-22,548.5810564932206
21_93_2013-03-29,543.5634239237478
21_93_2013-04-05,586.9753649870033
21_93_2013-04-12,567.0654961155969
21_93_2013-04-19,495.77198208484754
21_93_2013-04-26,499.0704413322006
21_93_2013-05-03,589.117588206693
21_93_2013-05-10,614.4022610901707
21_93_2013-05-17,574.4693471867162
21_93_2013-05-24,572.9816879368017
21_93_2013-05-31,587.8247597623814
21_93_2013-06-07,652.2227288476817
21_93_2013-06-14,640.9098977693429
21_93_2013-06-21,587.4317289563114
21_93_2013-06-28,598.1074687054147
21_93_2013-07-05,497.8989433679451
21_93_2013-07-12,436.474584824668
21_93_2013-07-19,427.3017955426156
21_93_2013-07-26,435.06421639546545
21_94_2012-11-02,45.229513864390476
21_94_2012-11-09,22.886250990069723
21_94_2012-11-16,0.0
21_94_2012-11-23,0.0
21_94_2012-11-30,0.0
21_94_2012-12-07,36.55186429284676
21_94_2012-12-14,34.80870632525633
21_94_2012-12-21,0.0
21_94_2012-12-28,0.0
21_94_2013-01-04,0.0
21_94_2013-01-11,0.0
21_94_2013-01-18,0.0
21_94_2013-01-25,0.0
21_94_2013-02-01,2775.0993404036267
21_94_2013-02-08,2794.7205660456752
21_94_2013-02-15,2772.8388246832383
21_94_2013-03-01,0.0
21_94_2013-03-08,0.0
21_94_2013-03-22,0.0
21_94_2013-04-05,0.0
21_94_2013-04-19,0.0
21_94_2013-05-10,0.0
21_94_2013-05-17,0.0
21_94_2013-05-24,0.0
21_94_2013-05-31,0.0
21_94_2013-06-14,0.0
21_94_2013-06-21,0.0
21_94_2013-07-12,0.0
21_94_2013-07-19,0.0
21_95_2012-11-02,32842.543842142535
21_95_2012-11-09,32783.8241298451
21_95_2012-11-16,32252.890939781544
21_95_2012-11-23,34662.9774143917
21_95_2012-11-30,31685.74321180865
21_95_2012-12-07,30820.48749461335
21_95_2012-12-14,31967.21278882009
21_95_2012-12-21,32345.891271466877
21_95_2012-12-28,30231.840184315657
21_95_2013-01-04,32531.771351915682
21_95_2013-01-11,31380.45061484255
21_95_2013-01-18,33019.19307748928
21_95_2013-01-25,31077.140200393864
21_95_2013-02-01,33849.18964523183
21_95_2013-02-08,33718.9332117417
21_95_2013-02-15,33193.514118787025
21_95_2013-02-22,32775.64425240672
21_95_2013-03-01,33499.91953715613
21_95_2013-03-08,33072.342202526655
21_95_2013-03-15,33988.212312287986
21_95_2013-03-22,31670.78273673104
21_95_2013-03-29,31582.684973628307
21_95_2013-04-05,36094.86730533237
21_95_2013-04-12,35609.14902584275
21_95_2013-04-19,35563.58247304629
21_95_2013-04-26,34713.726126276306
21_95_2013-05-03,38169.8329633119
21_95_2013-05-10,35637.16669080862
21_95_2013-05-17,35938.48548007845
21_95_2013-05-24,37134.0025272311
21_95_2013-05-31,35398.13291784526
21_95_2013-06-07,41433.80338470893
21_95_2013-06-14,41346.955841256946
21_95_2013-06-21,40983.98815888885
21_95_2013-06-28,40879.80428760518
21_95_2013-07-05,37883.72931802737
21_95_2013-07-12,36587.743246338665
21_95_2013-07-19,36605.190105852314
21_95_2013-07-26,36275.6574564883
21_97_2012-11-02,3081.6993723349074
21_97_2012-11-09,3048.8575997023518
21_97_2012-11-16,3089.313448230114
21_97_2012-11-23,3150.560218670371
21_97_2012-11-30,3121.091809604158
21_97_2012-12-07,3059.716499513341
21_97_2012-12-14,3030.6598253640923
21_97_2012-12-21,3066.1984215011403
21_97_2012-12-28,3113.4680084097035
21_97_2013-01-04,3040.2863117763036
21_97_2013-01-11,2982.3436391575447
21_97_2013-01-18,2982.662542820037
21_97_2013-01-25,3000.3855178933504
21_97_2013-02-01,3172.733657572884
21_97_2013-02-08,3130.026092545616
21_97_2013-02-15,3094.1930074637976
21_97_2013-02-22,3110.845222850108
21_97_2013-03-01,3006.9050902337167
21_97_2013-03-08,2965.2987981163114
21_97_2013-03-15,2971.299747219922
21_97_2013-03-22,3006.80369470647
21_97_2013-03-29,2994.409446778168
21_97_2013-04-05,3019.9693658009887
21_97_2013-04-12,3015.842148239613
21_97_2013-04-19,3006.209843196803
21_97_2013-04-26,3019.899125724539
21_97_2013-05-03,3061.7710901141886
21_97_2013-05-10,3045.7201812831886
21_97_2013-05-17,3020.0215201235296
21_97_2013-05-24,2995.8113529614648
21_97_2013-05-31,3000.04905889299
21_97_2013-06-07,3178.071799258668
21_97_2013-06-14,3173.064963851278
21_97_2013-06-21,3196.202437691063
21_97_2013-06-28,3188.9265601302986
21_97_2013-07-05,3047.141045089862
21_97_2013-07-12,3031.0566585293304
21_97_2013-07-19,3027.0577161026276
21_97_2013-07-26,3023.107841401142
21_98_2012-11-02,184.20470464882615
21_98_2012-11-09,171.11403081772804
21_98_2012-11-16,161.83023534531054
21_98_2012-11-23,161.71811992649518
21_98_2012-11-30,166.1854152497443
21_98_2012-12-07,138.28483566771882
21_98_2012-12-14,135.2454476502154
21_98_2012-12-21,144.9752847706116
21_98_2012-12-28,159.5586919518169
21_98_2013-01-04,48.033738135775984
21_98_2013-01-11,46.84334333979229
21_98_2013-01-18,42.98231713550816
21_98_2013-01-25,40.82323000620851
21_98_2013-02-01,59.507177198937384
21_98_2013-02-08,62.481113711471096
21_98_2013-02-15,65.67185852033273
21_98_2013-02-22,69.10199456331831
21_98_2013-03-01,78.07004140422211
21_98_2013-03-08,75.84230252409381
21_98_2013-03-15,67.0522731811213
21_98_2013-03-22,59.774529536648814
21_98_2013-03-29,51.95898504251943
21_98_2013-04-05,45.41578851101381
21_98_2013-04-12,53.70943700642219
21_98_2013-04-19,61.55389502309846
21_98_2013-04-26,61.6667817710714
21_98_2013-05-03,33.152802053214515
21_98_2013-05-10,31.87423309203421
21_98_2013-05-17,32.78109701473338
21_98_2013-05-24,34.96096217999294
21_98_2013-05-31,34.12355832338985
21_98_2013-06-07,43.722132820567616
21_98_2013-06-14,42.72895192560694
21_98_2013-06-21,41.7714660172859
21_98_2013-06-28,40.009018673202775
21_98_2013-07-05,22.708689598431164
21_98_2013-07-12,21.952108746482693
21_98_2013-07-19,20.318117630612658
21_99_2012-11-16,0.0
21_99_2013-01-11,0.0
22_1_2012-11-02,22503.324231145773
22_1_2012-11-09,10761.622429227555
22_1_2012-11-16,13610.21131691564
22_1_2012-11-23,15160.543491590923
22_1_2012-11-30,20346.032747516903
22_1_2012-12-07,39320.89053485667
22_1_2012-12-14,45703.34886608578
22_1_2012-12-21,42908.47998663648
22_1_2012-12-28,20593.867869556238
22_1_2013-01-04,4077.4728843206567
22_1_2013-01-11,5199.855300368389
22_1_2013-01-18,6497.741987265943
22_1_2013-01-25,6280.896605528623
22_1_2013-02-01,21238.550770381655
22_1_2013-02-08,27403.503790487674
22_1_2013-02-15,28302.552609255894
22_1_2013-02-22,12061.359702032121
22_1_2013-03-01,15728.251996080686
22_1_2013-03-08,16969.578548474565
22_1_2013-03-15,18463.66650363429
22_1_2013-03-22,21305.78317447187
22_1_2013-03-29,32636.30352282276
22_1_2013-04-05,60656.27062185286
22_1_2013-04-12,24056.596454370934
22_1_2013-04-19,15168.552488259063
22_1_2013-04-26,18259.276637660554
22_1_2013-05-03,2512.3638745124936
22_1_2013-05-10,2819.341030064882
22_1_2013-05-17,1724.3569348168148
22_1_2013-05-24,2040.0211990005937
22_1_2013-05-31,991.4708898757654
22_1_2013-06-07,313.3087836425366
22_1_2013-06-14,14.611323146114955
22_1_2013-06-21,0.0
22_1_2013-06-28,0.0
22_1_2013-07-05,0.0
22_1_2013-07-12,0.0
22_1_2013-07-19,0.0
22_1_2013-07-26,0.0
22_2_2012-11-02,49977.25358614315
22_2_2012-11-09,51020.08766541622
22_2_2012-11-16,49941.78232387291
22_2_2012-11-23,48713.917249603226
22_2_2012-11-30,50524.90647207609
22_2_2012-12-07,54580.41699434361
22_2_2012-12-14,53647.45363537056
22_2_2012-12-21,57477.654303251635
22_2_2012-12-28,41703.30153615142
22_2_2013-01-04,48642.357149447445
22_2_2013-01-11,45688.44888900621
22_2_2013-01-18,47995.74224094797
22_2_2013-01-25,42641.43812812666
22_2_2013-02-01,56006.051676972806
22_2_2013-02-08,51327.62269826009
22_2_2013-02-15,49856.716719611155
22_2_2013-02-22,51925.35378938184
22_2_2013-03-01,50484.9348841443
22_2_2013-03-08,49190.18282715421
22_2_2013-03-15,48416.505071651874
22_2_2013-03-22,50231.226054902734
22_2_2013-03-29,49463.768345637895
22_2_2013-04-05,54423.401819988925
22_2_2013-04-12,47450.78960319095
22_2_2013-04-19,53787.14775123751
22_2_2013-04-26,50762.63982610836
22_2_2013-05-03,50150.90054690936
22_2_2013-05-10,49281.51048305805
22_2_2013-05-17,48831.800743474596
22_2_2013-05-24,50933.31481102503
22_2_2013-05-31,47737.13484763712
22_2_2013-06-07,54095.75137753373
22_2_2013-06-14,51740.91728853321
22_2_2013-06-21,52339.7877667456
22_2_2013-06-28,52277.13977488698
22_2_2013-07-05,52938.18176133899
22_2_2013-07-12,53128.12219316713
22_2_2013-07-19,54227.89504719936
22_2_2013-07-26,51941.03959201551
22_3_2012-11-02,5692.963482217945
22_3_2012-11-09,6851.995847710081
22_3_2012-11-16,6251.008821075879
22_3_2012-11-23,6772.967412188561
22_3_2012-11-30,7209.635979553306
22_3_2012-12-07,8822.185353455454
22_3_2012-12-14,8599.44028986371
22_3_2012-12-21,17307.805587147748
22_3_2012-12-28,9622.610067885656
22_3_2013-01-04,8908.603082117592
22_3_2013-01-11,9821.955127952726
22_3_2013-01-18,10686.507190092078
22_3_2013-01-25,9554.480566779019
22_3_2013-02-01,9730.994241521936
22_3_2013-02-08,9846.681296083321
22_3_2013-02-15,8791.488598142529
22_3_2013-02-22,7878.233143838554
22_3_2013-03-01,7947.7451507952155
22_3_2013-03-08,7636.979683526017
22_3_2013-03-15,7105.596056605592
22_3_2013-03-22,6810.182715098013
22_3_2013-03-29,6946.172113301414
22_3_2013-04-05,7796.084558597833
22_3_2013-04-12,6230.382900583961
22_3_2013-04-19,5639.1422104939065
22_3_2013-04-26,5683.271973348457
22_3_2013-05-03,6515.873189745813
22_3_2013-05-10,6411.431558075869
22_3_2013-05-17,5759.603572350502
22_3_2013-05-24,6902.847690693212
22_3_2013-05-31,5520.5679968999975
22_3_2013-06-07,5021.009627897273
22_3_2013-06-14,5943.700934076771
22_3_2013-06-21,4501.8373978483
22_3_2013-06-28,4950.311977287425
22_3_2013-07-05,11420.323741281853
22_3_2013-07-12,12515.734868666135
22_3_2013-07-19,17219.945948553595
22_3_2013-07-26,16775.360449889155
22_4_2012-11-02,35525.390829773525
22_4_2012-11-09,35382.118589469625
22_4_2012-11-16,35284.092724844406
22_4_2012-11-23,34908.20915370129
22_4_2012-11-30,35107.696977226675
22_4_2012-12-07,34601.21200074349
22_4_2012-12-14,33843.34680959394
22_4_2012-12-21,37765.847370652686
22_4_2012-12-28,33361.22264259512
22_4_2013-01-04,33394.63091771154
22_4_2013-01-11,32092.82821162806
22_4_2013-01-18,32729.810657271537
22_4_2013-01-25,29973.058829562025
22_4_2013-02-01,32503.3039601392
22_4_2013-02-08,32985.06965188417
22_4_2013-02-15,31661.169781814522
22_4_2013-02-22,32037.237867828768
22_4_2013-03-01,32300.398759638098
22_4_2013-03-08,32933.8445351053
22_4_2013-03-15,31719.397567542906
22_4_2013-03-22,32300.743829604606
22_4_2013-03-29,31386.885107781498
22_4_2013-04-05,35379.20851345887
22_4_2013-04-12,32558.33597261895
22_4_2013-04-19,34309.67206572815
22_4_2013-04-26,33332.2536595634
22_4_2013-05-03,35336.019523277995
22_4_2013-05-10,34068.35639029383
22_4_2013-05-17,33216.05670844627
22_4_2013-05-24,35265.726549702435
22_4_2013-05-31,35256.60117643325
22_4_2013-06-07,36624.75178931225
22_4_2013-06-14,35408.29357489743
22_4_2013-06-21,35053.93731204859
22_4_2013-06-28,35538.6879829899
22_4_2013-07-05,35836.324653668795
22_4_2013-07-12,35112.49769620576
22_4_2013-07-19,35847.01382712006
22_4_2013-07-26,34092.99147830907
22_5_2012-11-02,31873.455454014977
22_5_2012-11-09,35021.305395727395
22_5_2012-11-16,21785.153238640316
22_5_2012-11-23,65995.13428123342
22_5_2012-11-30,18476.535806470714
22_5_2012-12-07,53470.20983084221
22_5_2012-12-14,51899.0556676957
22_5_2012-12-21,69126.0257638433
22_5_2012-12-28,38498.21977749921
22_5_2013-01-04,12122.96887513585
22_5_2013-01-11,14648.836647424645
22_5_2013-01-18,13750.599918468533
22_5_2013-01-25,13828.888755134943
22_5_2013-02-01,20046.669472382284
22_5_2013-02-08,17556.293473623282
22_5_2013-02-15,25763.53590611009
22_5_2013-02-22,18105.31572725509
22_5_2013-03-01,17134.251075263113
22_5_2013-03-08,19689.368678643343
22_5_2013-03-15,18949.65571451417
22_5_2013-03-22,16427.707047830987
22_5_2013-03-29,17276.79682945589
22_5_2013-04-05,23262.920144198964
22_5_2013-04-12,14957.729944575372
22_5_2013-04-19,14805.082470935498
22_5_2013-04-26,14373.213441383597
22_5_2013-05-03,13049.8854566235
22_5_2013-05-10,13284.789562094047
22_5_2013-05-17,9788.241150245325
22_5_2013-05-24,11173.770977850465
22_5_2013-05-31,9719.43028181992
22_5_2013-06-07,13937.616795287795
22_5_2013-06-14,20277.716815412423
22_5_2013-06-21,10594.348160887173
22_5_2013-06-28,15035.972280721464
22_5_2013-07-05,11019.113498682256
22_5_2013-07-12,12099.391975274166
22_5_2013-07-19,12863.794817948201
22_5_2013-07-26,11783.275376792115
22_6_2012-11-02,4295.16262275206
22_6_2012-11-09,4107.886830772236
